inventory_id,warehouse_id,product_id,quantity,reserved_quantity,last_updated
INV0004462,WH009,PRD00267,786,0,2026-07-27
INV0004463,WH009,PRD00871,376,19,2026-07-24
INV0004464,WH009,PRD00826,1015,4,2026-07-25
INV0004465,WH009,PRD00831,345,10,2026-07-25
INV0004466,WH009,PRD00107,390,59,2026-07-15
INV0004467,WH009,PRD00903,34,7,2026-07-20
INV0004468,WH009,PRD00075,1100,39,2026-08-01
INV0004469,WH009,PRD00044,837,35,2026-07-28
INV0004470,WH009,PRD00843,1172,29,2026-07-15
INV0004471,WH009,PRD00226,741,41,2026-07-21
INV0004472,WH009,PRD00512,80,56,2026-07-12
INV0004473,WH009,PRD00796,386,22,2026-07-08
INV0004474,WH009,PRD00007,15,4,2026-07-10
INV0004475,WH009,PRD00559,1085,17,2026-07-11
INV0004476,WH009,PRD00678,262,38,2026-07-24
INV0004477,WH009,PRD00406,248,28,2026-07-31
INV0004478,WH009,PRD00133,785,12,2026-08-01
INV0004479,WH009,PRD00738,1048,47,2026-07-22
INV0004480,WH009,PRD00278,995,7,2026-07-24
INV0004481,WH009,PRD00751,248,74,2026-07-26
INV0004482,WH009,PRD00234,834,32,2026-08-01
INV0004483,WH009,PRD00649,782,35,2026-07-29
INV0004484,WH009,PRD00023,767,13,2026-07-02
INV0004485,WH009,PRD00837,253,65,2026-07-28
INV0004486,WH009,PRD00121,372,21,2026-07-23
INV0004487,WH009,PRD00285,230,28,2026-07-11
INV0004488,WH009,PRD00469,338,73,2026-07-21
INV0004489,WH009,PRD00773,126,9,2026-08-01
INV0004490,WH009,PRD00948,260,31,2026-07-27
INV0004491,WH009,PRD00247,398,20,2026-07-09
INV0004492,WH009,PRD00372,247,27,2026-07-14
INV0004493,WH009,PRD00436,1183,17,2026-07-03
INV0004494,WH009,PRD00805,1106,40,2026-07-03
INV0004495,WH009,PRD00963,1038,15,2026-07-23
INV0004496,WH009,PRD00180,382,63,2026-07-25
INV0004497,WH009,PRD00198,649,4,2026-07-27
INV0004498,WH009,PRD00240,281,12,2026-07-10
INV0004499,WH009,PRD00748,550,79,2026-07-30
INV0004500,WH009,PRD00462,803,11,2026-07-31
INV0004501,WH010,PRD00998,172,76,2026-07-06
INV0004502,WH010,PRD00311,1189,43,2026-07-25
INV0004503,WH010,PRD00339,290,11,2026-08-01
INV0004504,WH010,PRD00447,673,78,2026-07-17
INV0004505,WH010,PRD00916,1028,38,2026-07-11
INV0004506,WH010,PRD00270,366,69,2026-07-30
INV0004507,WH010,PRD00378,600,31,2026-07-12
INV0004508,WH010,PRD00624,662,15,2026-07-10
INV0004509,WH010,PRD00322,623,15,2026-07-13
INV0004510,WH010,PRD00006,1169,59,2026-07-02
INV0004511,WH010,PRD00635,1100,11,2026-07-17
INV0004512,WH010,PRD00972,832,30,2026-08-01
INV0004513,WH010,PRD00518,217,76,2026-07-06
INV0004514,WH010,PRD00669,210,13,2026-07-21
INV0004515,WH010,PRD00455,565,26,2026-07-09
INV0004516,WH010,PRD00307,233,55,2026-07-10
INV0004517,WH010,PRD00932,913,6,2026-07-30
INV0004518,WH010,PRD00645,598,14,2026-07-02
INV0004519,WH010,PRD00507,2,38,2026-07-11
INV0004520,WH010,PRD00103,1146,66,2026-07-28
INV0004521,WH010,PRD00572,56,52,2026-07-24
INV0004522,WH010,PRD00467,712,48,2026-07-02
INV0004523,WH010,PRD00688,298,80,2026-08-01
INV0004524,WH010,PRD00414,52,78,2026-07-15
INV0004525,WH010,PRD00321,385,80,2026-07-27
INV0004526,WH010,PRD00123,1013,24,2026-07-19
INV0004527,WH010,PRD00323,753,18,2026-07-12
INV0004528,WH010,PRD00358,1153,26,2026-07-13
INV0004529,WH010,PRD00834,933,16,2026-07-21
INV0004530,WH010,PRD00426,258,6,2026-07-09
INV0004531,WH010,PRD00054,645,48,2026-07-21
INV0004532,WH010,PRD00029,843,59,2026-07-13
INV0004533,WH010,PRD00194,193,54,2026-07-18
INV0004534,WH010,PRD00655,146,18,2026-07-18
INV0004535,WH010,PRD00833,636,34,2026-07-10
INV0004536,WH010,PRD00318,38,12,2026-07-25
INV0004537,WH010,PRD00482,44,44,2026-07-14
INV0004538,WH010,PRD00285,922,16,2026-07-22
INV0004539,WH010,PRD00109,413,31,2026-07-12
INV0004540,WH010,PRD00988,338,39,2026-07-08
INV0004541,WH010,PRD00060,1194,58,2026-07-07
INV0004542,WH010,PRD00019,89,58,2026-07-11
INV0004543,WH010,PRD00858,404,2,2026-07-20
INV0004544,WH010,PRD00809,1138,54,2026-07-05
INV0004545,WH010,PRD00277,1122,65,2026-07-17
INV0004546,WH010,PRD00424,1128,55,2026-07-06
INV0004547,WH010,PRD00002,237,73,2026-07-27
INV0004548,WH010,PRD00269,124,17,2026-07-06
INV0004549,WH010,PRD00032,288,69,2026-07-10
INV0004550,WH010,PRD00690,705,36,2026-07-31
INV0004551,WH010,PRD00229,549,1,2026-07-28
INV0004552,WH010,PRD00923,826,11,2026-07-19
INV0004553,WH010,PRD00380,799,66,2026-07-11
INV0004554,WH010,PRD00652,523,40,2026-07-11
INV0004555,WH010,PRD00907,124,12,2026-07-22
INV0004556,WH010,PRD00199,884,16,2026-07-27
INV0004557,WH010,PRD00306,701,69,2026-07-24
INV0004558,WH010,PRD00789,1061,14,2026-07-13
INV0004559,WH010,PRD00189,36,52,2026-08-01
INV0004560,WH010,PRD00584,594,42,2026-07-06
INV0004561,WH010,PRD00049,1112,23,2026-07-10
INV0004562,WH010,PRD00846,898,70,2026-07-30
INV0004563,WH010,PRD00817,579,60,2026-07-31
INV0004564,WH010,PRD00497,699,55,2026-07-23
INV0004565,WH010,PRD00602,944,12,2026-07-06
INV0004566,WH010,PRD00568,990,18,2026-07-14
INV0004567,WH010,PRD00313,253,21,2026-07-20
INV0004568,WH010,PRD00954,1153,65,2026-07-29
INV0004569,WH010,PRD00473,642,31,2026-07-25
INV0004570,WH010,PRD00787,554,45,2026-07-25
INV0004571,WH010,PRD00165,393,69,2026-07-23
INV0004572,WH010,PRD00644,426,2,2026-07-13
INV0004573,WH010,PRD00242,283,53,2026-07-13
INV0004574,WH010,PRD00547,929,64,2026-07-16
INV0004575,WH010,PRD00504,403,26,2026-07-29
INV0004576,WH010,PRD00202,103,22,2026-07-03
INV0004577,WH010,PRD00126,102,64,2026-07-22
INV0004578,WH010,PRD00259,312,5,2026-07-12
INV0004579,WH010,PRD00263,743,51,2026-07-24
INV0004580,WH010,PRD00697,692,78,2026-07-16
INV0004581,WH010,PRD00766,19,24,2026-07-24
INV0004582,WH010,PRD00041,523,6,2026-07-22
INV0004583,WH010,PRD00764,1100,45,2026-07-19
INV0004584,WH010,PRD00806,730,78,2026-07-06
INV0004585,WH010,PRD00290,746,10,2026-07-14
INV0004586,WH010,PRD00990,964,32,2026-07-10
INV0004587,WH010,PRD00074,499,77,2026-07-08
INV0004588,WH010,PRD00961,707,4,2026-07-24
INV0004589,WH010,PRD00544,607,38,2026-07-05
INV0004590,WH010,PRD00556,1153,17,2026-07-08
INV0004591,WH010,PRD00289,35,75,2026-07-21
INV0004592,WH010,PRD00729,573,40,2026-07-21
INV0004593,WH010,PRD00557,553,77,2026-07-30
INV0004594,WH010,PRD00294,373,67,2026-07-26
INV0004595,WH010,PRD00206,148,12,2026-07-07
INV0004596,WH010,PRD00272,927,73,2026-07-05
INV0004597,WH010,PRD00594,583,74,2026-07-23
INV0004598,WH010,PRD00224,552,16,2026-07-27
INV0004599,WH010,PRD00371,1051,30,2026-07-28
INV0004600,WH010,PRD00250,1174,42,2026-07-11
INV0004601,WH010,PRD00815,1025,58,2026-07-05
INV0004602,WH010,PRD00713,606,19,2026-07-18
INV0004603,WH010,PRD00087,840,28,2026-08-01
INV0004604,WH010,PRD00013,569,78,2026-07-05
INV0004605,WH010,PRD00458,656,43,2026-08-01
INV0004606,WH010,PRD00973,1162,38,2026-07-18
INV0004607,WH010,PRD00573,1088,48,2026-07-10
INV0004608,WH010,PRD00499,583,8,2026-07-04
INV0004609,WH010,PRD00037,889,25,2026-07-15
INV0004610,WH010,PRD00075,1132,21,2026-07-16
INV0004611,WH010,PRD00279,130,1,2026-07-09
INV0004612,WH010,PRD00842,688,72,2026-07-08
INV0004613,WH010,PRD00774,329,44,2026-07-29
INV0004614,WH010,PRD00692,336,13,2026-07-29
INV0004615,WH010,PRD00223,1032,75,2026-07-09
INV0004616,WH010,PRD00915,578,48,2026-07-27
INV0004617,WH010,PRD00395,501,13,2026-07-02
INV0004618,WH010,PRD00349,171,55,2026-07-04
INV0004619,WH010,PRD00459,770,47,2026-07-06
INV0004620,WH010,PRD00782,755,49,2026-07-25
INV0004621,WH010,PRD00750,872,28,2026-08-01
INV0004622,WH010,PRD00159,99,37,2026-07-06
INV0004623,WH010,PRD00171,395,25,2026-07-22
INV0004624,WH010,PRD00747,1189,5,2026-07-30
INV0004625,WH010,PRD00839,713,50,2026-07-06
INV0004626,WH010,PRD00893,604,1,2026-07-18
INV0004627,WH010,PRD00626,747,42,2026-07-10
INV0004628,WH010,PRD00852,826,72,2026-07-23
INV0004629,WH010,PRD00938,187,33,2026-07-03
INV0004630,WH010,PRD00341,798,56,2026-07-26
INV0004631,WH010,PRD00057,696,79,2026-07-02
INV0004632,WH010,PRD00249,298,64,2026-07-26
INV0004633,WH010,PRD00951,784,19,2026-07-21
INV0004634,WH010,PRD00970,971,58,2026-07-24
INV0004635,WH010,PRD00066,207,50,2026-07-29
INV0004636,WH010,PRD00503,867,46,2026-07-19
INV0004637,WH010,PRD00431,805,40,2026-07-04
INV0004638,WH010,PRD00394,948,51,2026-07-23
INV0004639,WH010,PRD00664,27,50,2026-07-26
INV0004640,WH010,PRD00214,498,49,2026-07-21
INV0004641,WH010,PRD00637,696,65,2026-07-20
INV0004642,WH010,PRD00723,234,57,2026-07-29
INV0004643,WH010,PRD00918,172,7,2026-07-19
INV0004644,WH010,PRD00953,1168,52,2026-07-18
INV0004645,WH010,PRD00088,1168,49,2026-07-13
INV0004646,WH010,PRD00104,461,78,2026-07-04
INV0004647,WH010,PRD00031,376,35,2026-07-04
INV0004648,WH010,PRD00137,1197,52,2026-07-03
INV0004649,WH010,PRD00632,316,29,2026-07-23
INV0004650,WH010,PRD00222,580,25,2026-07-19
INV0004651,WH010,PRD00765,352,64,2026-07-03
INV0004652,WH010,PRD00666,646,10,2026-07-21
INV0004653,WH010,PRD00090,851,23,2026-07-10
INV0004654,WH010,PRD00436,1078,26,2026-07-17
INV0004655,WH010,PRD00419,582,56,2026-07-18
INV0004656,WH010,PRD00795,593,8,2026-07-17
INV0004657,WH010,PRD00971,441,28,2026-07-10
INV0004658,WH010,PRD00335,506,53,2026-07-09
INV0004659,WH010,PRD00035,114,14,2026-07-31
INV0004660,WH010,PRD00052,962,68,2026-07-02
INV0004661,WH010,PRD00175,870,61,2026-07-20
INV0004662,WH010,PRD00818,92,47,2026-07-26
INV0004663,WH010,PRD00050,579,42,2026-07-31
INV0004664,WH010,PRD00326,419,42,2026-07-03
INV0004665,WH010,PRD00374,1121,12,2026-07-19
INV0004666,WH010,PRD00160,742,39,2026-07-13
INV0004667,WH010,PRD00136,1106,80,2026-07-03
INV0004668,WH010,PRD00709,113,80,2026-07-11
INV0004669,WH010,PRD00738,804,13,2026-07-16
INV0004670,WH010,PRD00693,638,48,2026-07-23
INV0004671,WH010,PRD00203,1135,63,2026-07-20
INV0004672,WH010,PRD00850,12,66,2026-07-11
INV0004673,WH010,PRD00422,759,57,2026-07-04
INV0004674,WH010,PRD00653,801,39,2026-07-19
INV0004675,WH010,PRD00942,52,26,2026-07-05
INV0004676,WH010,PRD00574,769,25,2026-07-11
INV0004677,WH010,PRD00719,346,36,2026-07-28
INV0004678,WH010,PRD00535,1100,55,2026-07-20
INV0004679,WH010,PRD00252,365,18,2026-07-17
INV0004680,WH010,PRD00977,201,79,2026-07-02
INV0004681,WH010,PRD00826,290,11,2026-07-18
INV0004682,WH010,PRD00237,458,52,2026-07-20
INV0004683,WH010,PRD00315,689,55,2026-07-19
INV0004684,WH010,PRD00150,936,29,2026-07-13
INV0004685,WH010,PRD00510,114,48,2026-07-03
INV0004686,WH010,PRD00857,90,62,2026-07-04
INV0004687,WH010,PRD00004,325,63,2026-07-11
INV0004688,WH010,PRD00384,1013,20,2026-07-03
INV0004689,WH010,PRD00760,399,52,2026-07-21
INV0004690,WH010,PRD00791,913,52,2026-07-30
INV0004691,WH010,PRD00631,530,58,2026-07-10
INV0004692,WH010,PRD00553,885,52,2026-07-21
INV0004693,WH010,PRD00453,961,80,2026-07-29
INV0004694,WH010,PRD00430,853,32,2026-08-01
INV0004695,WH010,PRD00608,320,20,2026-07-20
INV0004696,WH010,PRD00582,225,16,2026-07-06
INV0004697,WH010,PRD00248,400,32,2026-07-05
INV0004698,WH010,PRD00513,1192,32,2026-07-06
INV0004699,WH010,PRD00186,694,57,2026-07-27
INV0004700,WH010,PRD00040,546,33,2026-07-13
INV0004701,WH010,PRD00039,178,58,2026-07-19
INV0004702,WH010,PRD00663,554,68,2026-07-10
INV0004703,WH010,PRD00647,376,54,2026-07-29
INV0004704,WH010,PRD00310,616,67,2026-07-12
INV0004705,WH010,PRD00173,149,3,2026-07-14
INV0004706,WH010,PRD00440,696,61,2026-07-16
INV0004707,WH010,PRD00046,145,71,2026-07-25
INV0004708,WH010,PRD00417,417,66,2026-07-12
INV0004709,WH010,PRD00522,34,62,2026-08-01
INV0004710,WH010,PRD00427,452,80,2026-07-25
INV0004711,WH010,PRD00925,237,44,2026-07-20
INV0004712,WH010,PRD00084,855,61,2026-08-01
INV0004713,WH010,PRD00432,696,24,2026-07-06
INV0004714,WH010,PRD00900,508,5,2026-07-15
INV0004715,WH010,PRD00579,672,11,2026-07-13
INV0004716,WH010,PRD00526,1096,25,2026-07-15
INV0004717,WH010,PRD00985,789,7,2026-07-20
INV0004718,WH010,PRD00428,1164,51,2026-07-10
INV0004719,WH010,PRD00260,374,39,2026-07-13
INV0004720,WH010,PRD00816,1121,77,2026-07-21
INV0004721,WH010,PRD00934,853,73,2026-07-30
INV0004722,WH010,PRD00446,130,5,2026-07-06
INV0004723,WH010,PRD00695,397,1,2026-07-02
INV0004724,WH010,PRD00844,1111,75,2026-07-18
INV0004725,WH010,PRD00141,734,67,2026-07-20
INV0004726,WH010,PRD00516,436,71,2026-07-10
INV0004727,WH010,PRD00407,57,33,2026-07-31
INV0004728,WH010,PRD00558,607,34,2026-07-29
INV0004729,WH010,PRD00297,796,9,2026-07-20
INV0004730,WH010,PRD00502,831,12,2026-07-26
INV0004731,WH010,PRD00563,7,50,2026-07-26
INV0004732,WH010,PRD00800,671,36,2026-07-16
INV0004733,WH010,PRD00531,715,24,2026-07-14
INV0004734,WH010,PRD00590,858,11,2026-07-12
INV0004735,WH010,PRD00980,26,37,2026-07-07
INV0004736,WH010,PRD00012,1054,2,2026-07-16
INV0004737,WH010,PRD00885,1150,0,2026-07-22
INV0004738,WH010,PRD00874,979,33,2026-07-05
INV0004739,WH010,PRD00588,1193,66,2026-07-10
INV0004740,WH010,PRD00416,992,46,2026-07-16
INV0004741,WH010,PRD00316,518,6,2026-07-27
INV0004742,WH010,PRD00340,614,75,2026-07-25
INV0004743,WH010,PRD00131,1027,58,2026-07-30
INV0004744,WH010,PRD00996,441,68,2026-07-13
INV0004745,WH010,PRD00515,291,58,2026-07-14
INV0004746,WH010,PRD00926,470,43,2026-07-11
INV0004747,WH010,PRD00487,576,33,2026-07-11
INV0004748,WH010,PRD00351,550,43,2026-07-07
INV0004749,WH010,PRD00047,1108,79,2026-08-01
INV0004750,WH010,PRD00094,700,56,2026-07-03
INV0004751,WH010,PRD00790,414,7,2026-07-02
INV0004752,WH010,PRD00144,255,75,2026-07-09
INV0004753,WH010,PRD00471,660,16,2026-07-20
INV0004754,WH010,PRD00271,153,35,2026-07-10
INV0004755,WH010,PRD00605,722,56,2026-07-12
INV0004756,WH010,PRD00288,1060,21,2026-07-06
INV0004757,WH010,PRD00843,604,47,2026-07-09
INV0004758,WH010,PRD00763,822,54,2026-07-25
INV0004759,WH010,PRD00596,889,27,2026-07-31
INV0004760,WH010,PRD00845,734,14,2026-07-28
INV0004761,WH010,PRD00180,1058,10,2026-07-19
INV0004762,WH010,PRD00639,400,56,2026-07-13
INV0004763,WH010,PRD00372,1198,55,2026-07-25
INV0004764,WH010,PRD00291,182,58,2026-07-25
INV0004765,WH010,PRD00640,403,25,2026-07-05
INV0004766,WH010,PRD00373,1146,45,2026-07-20
INV0004767,WH010,PRD00376,1128,80,2026-07-25
INV0004768,WH010,PRD00433,807,73,2026-07-08
INV0004769,WH010,PRD00992,682,57,2026-07-31
INV0004770,WH010,PRD00610,122,14,2026-07-22
INV0004771,WH010,PRD00780,69,31,2026-07-24
INV0004772,WH010,PRD00070,418,15,2026-07-05
INV0004773,WH010,PRD00001,877,19,2026-07-13
INV0004774,WH010,PRD00108,362,25,2026-07-09
INV0004775,WH010,PRD00927,658,51,2026-07-27
INV0004776,WH010,PRD00337,253,30,2026-07-24
INV0004777,WH010,PRD00020,398,30,2026-07-21
INV0004778,WH010,PRD00702,915,11,2026-07-08
INV0004779,WH010,PRD00360,354,2,2026-07-04
INV0004780,WH010,PRD00877,660,62,2026-07-23
INV0004781,WH010,PRD00735,263,8,2026-07-25
INV0004782,WH010,PRD00678,1095,54,2026-08-01
INV0004783,WH010,PRD00238,778,64,2026-07-27
INV0004784,WH010,PRD00865,1086,78,2026-07-18
INV0004785,WH010,PRD00827,272,65,2026-07-18
INV0004786,WH010,PRD00225,68,18,2026-07-24
INV0004787,WH010,PRD00045,757,51,2026-07-23
INV0004788,WH010,PRD00657,670,29,2026-07-04
INV0004789,WH010,PRD00710,244,6,2026-07-17
INV0004790,WH010,PRD00940,815,74,2026-07-10
INV0004791,WH010,PRD00883,113,61,2026-08-01
INV0004792,WH010,PRD00746,30,73,2026-07-20
INV0004793,WH010,PRD00796,83,70,2026-07-14
INV0004794,WH010,PRD00742,893,59,2026-07-23
INV0004795,WH010,PRD00529,540,29,2026-07-12
INV0004796,WH010,PRD00505,661,75,2026-07-08
INV0004797,WH010,PRD00840,462,35,2026-07-21
INV0004798,WH010,PRD00668,1009,9,2026-07-19
INV0004799,WH010,PRD00448,231,46,2026-07-04
INV0004800,WH010,PRD00744,871,26,2026-07-25
INV0004801,WH010,PRD00736,797,2,2026-07-19
INV0004802,WH010,PRD00828,166,2,2026-07-08
INV0004803,WH010,PRD00957,161,31,2026-07-11
INV0004804,WH010,PRD00361,335,27,2026-07-30
INV0004805,WH010,PRD00528,368,24,2026-08-01
INV0004806,WH010,PRD00689,466,51,2026-07-17
INV0004807,WH010,PRD00018,326,54,2026-07-16
INV0004808,WH010,PRD00009,579,56,2026-07-25
INV0004809,WH010,PRD00862,80,69,2026-07-30
INV0004810,WH010,PRD00420,841,76,2026-07-31
INV0004811,WH010,PRD00161,404,43,2026-08-01
INV0004812,WH010,PRD00495,424,34,2026-07-28
INV0004813,WH010,PRD00879,89,51,2026-07-28
INV0004814,WH010,PRD00067,1039,78,2026-07-22
INV0004815,WH010,PRD00441,1079,1,2026-07-24
INV0004816,WH010,PRD00184,279,37,2026-07-04
INV0004817,WH010,PRD00492,1135,42,2026-07-06
INV0004818,WH010,PRD00691,204,80,2026-07-30
INV0004819,WH010,PRD00051,882,67,2026-07-09
INV0004820,WH010,PRD00449,1143,28,2026-07-14
INV0004821,WH010,PRD00082,327,9,2026-07-06
INV0004822,WH010,PRD00073,133,39,2026-07-07
INV0004823,WH010,PRD00399,504,48,2026-07-17
INV0004824,WH010,PRD00115,1127,44,2026-07-16
INV0004825,WH010,PRD00617,924,29,2026-07-26
INV0004826,WH010,PRD00559,541,49,2026-07-20
INV0004827,WH010,PRD00118,988,54,2026-07-03
INV0004828,WH010,PRD00162,817,67,2026-07-28
INV0004829,WH010,PRD00534,425,6,2026-08-01
INV0004830,WH010,PRD00177,999,26,2026-07-17
INV0004831,WH010,PRD00524,29,30,2026-07-04
INV0004832,WH010,PRD00221,1034,57,2026-07-07
INV0004833,WH010,PRD00618,1011,37,2026-07-05
INV0004834,WH010,PRD00140,885,34,2026-07-25
INV0004835,WH010,PRD00385,1039,43,2026-08-01
INV0004836,WH010,PRD00253,1074,66,2026-07-05
INV0004837,WH010,PRD00761,342,47,2026-07-11
INV0004838,WH010,PRD00823,923,3,2026-07-23
INV0004839,WH010,PRD00107,544,43,2026-07-08
INV0004840,WH010,PRD00803,713,32,2026-07-27
INV0004841,WH010,PRD00258,1142,31,2026-07-21
INV0004842,WH010,PRD00379,1048,69,2026-07-02
INV0004843,WH010,PRD00855,981,80,2026-07-24
INV0004844,WH010,PRD00148,352,12,2026-07-31
INV0004845,WH010,PRD00500,1190,34,2026-07-25
INV0004846,WH010,PRD00508,1113,5,2026-07-21
INV0004847,WH010,PRD00198,576,58,2026-07-06
INV0004848,WH010,PRD00079,540,65,2026-07-14
INV0004849,WH010,PRD00703,1046,29,2026-08-01
INV0004850,WH010,PRD00933,245,66,2026-07-08
INV0004851,WH010,PRD00813,871,6,2026-07-03
INV0004852,WH010,PRD00921,1097,3,2026-07-08
INV0004853,WH010,PRD00068,959,47,2026-07-07
INV0004854,WH010,PRD00213,450,73,2026-07-25
INV0004855,WH010,PRD00443,1131,46,2026-07-08
INV0004856,WH010,PRD00611,769,57,2026-07-08
INV0004857,WH010,PRD00139,867,1,2026-07-02
INV0004858,WH010,PRD00200,59,32,2026-07-27
INV0004859,WH010,PRD00071,981,5,2026-07-14
INV0004860,WH010,PRD00330,1054,30,2026-07-13
INV0004861,WH010,PRD00778,842,42,2026-07-23
INV0004862,WH010,PRD00868,1076,80,2026-07-14
INV0004863,WH010,PRD00097,614,80,2026-07-26
INV0004864,WH010,PRD00622,442,65,2026-07-12
INV0004865,WH010,PRD00098,16,46,2026-07-26
INV0004866,WH010,PRD00172,841,29,2026-07-24
INV0004867,WH010,PRD00654,908,80,2026-07-30
INV0004868,WH010,PRD00785,793,63,2026-07-16
INV0004869,WH010,PRD00491,83,32,2026-07-08
INV0004870,WH010,PRD00567,909,70,2026-07-31
INV0004871,WH010,PRD00849,705,80,2026-07-11
INV0004872,WH010,PRD00914,634,32,2026-07-21
INV0004873,WH010,PRD00282,268,74,2026-07-27
INV0004874,WH010,PRD00714,759,65,2026-07-27
INV0004875,WH010,PRD00687,536,74,2026-07-29
INV0004876,WH010,PRD00025,587,69,2026-08-01
INV0004877,WH010,PRD00589,1143,57,2026-07-24
INV0004878,WH010,PRD00630,668,73,2026-07-27
INV0004879,WH010,PRD00903,198,64,2026-07-14
INV0004880,WH010,PRD00056,414,12,2026-07-08
INV0004881,WH010,PRD00569,81,44,2026-07-16
INV0004882,WH010,PRD00215,984,49,2026-07-08
INV0004883,WH010,PRD00166,1066,51,2026-07-07
INV0004884,WH010,PRD00894,526,48,2026-07-30
INV0004885,WH010,PRD00586,1125,35,2026-07-05
INV0004886,WH010,PRD00346,169,49,2026-07-22
INV0004887,WH010,PRD00642,1020,8,2026-07-24
INV0004888,WH010,PRD00375,212,63,2026-07-04
INV0004889,WH010,PRD00595,1129,57,2026-07-08
INV0004890,WH010,PRD00676,639,15,2026-08-01
INV0004891,WH010,PRD00539,669,51,2026-07-19
INV0004892,WH010,PRD00950,397,16,2026-07-19
INV0004893,WH010,PRD00890,365,35,2026-07-19
INV0004894,WH010,PRD00406,446,4,2026-07-27
INV0004895,WH010,PRD00354,696,63,2026-07-15
INV0004896,WH010,PRD00928,848,43,2026-07-05
INV0004897,WH010,PRD00470,476,42,2026-07-17
INV0004898,WH010,PRD00967,1129,49,2026-07-19
INV0004899,WH010,PRD00413,800,58,2026-07-04
INV0004900,WH010,PRD00343,437,54,2026-07-06
INV0004901,WH010,PRD00743,57,28,2026-07-03
INV0004902,WH010,PRD00089,297,12,2026-07-29
INV0004903,WH010,PRD00982,340,35,2026-07-22
INV0004904,WH010,PRD00521,1150,54,2026-07-30
INV0004905,WH010,PRD00701,733,35,2026-07-17
INV0004906,WH010,PRD00295,1183,64,2026-07-05
INV0004907,WH010,PRD00835,611,33,2026-07-10
INV0004908,WH010,PRD00393,207,69,2026-07-11
INV0004909,WH010,PRD00460,712,8,2026-07-13
INV0004910,WH010,PRD00939,841,65,2026-07-26
INV0004911,WH010,PRD00156,324,61,2026-07-09
INV0004912,WH010,PRD00820,858,18,2026-07-07
INV0004913,WH010,PRD00548,1091,75,2026-07-12
INV0004914,WH010,PRD00651,119,65,2026-07-28
INV0004915,WH010,PRD00571,449,62,2026-07-29
INV0004916,WH010,PRD00592,56,47,2026-07-14
INV0004917,WH010,PRD00005,857,1,2026-07-27
INV0004918,WH010,PRD00197,404,28,2026-07-10
INV0004919,WH010,PRD00824,1043,2,2026-07-24
INV0004920,WH010,PRD00091,912,31,2026-07-28
INV0004921,WH010,PRD00755,1005,23,2026-07-28
INV0004922,WH010,PRD00251,558,24,2026-07-10
INV0004923,WH010,PRD00292,1002,40,2026-07-02
INV0004924,WH010,PRD00387,1106,12,2026-07-29
INV0004925,WH010,PRD00119,872,17,2026-07-21
INV0004926,WH010,PRD00423,1174,49,2026-07-03
INV0004927,WH010,PRD00570,913,8,2026-07-16
INV0004928,WH010,PRD00228,754,9,2026-07-29
INV0004929,WH010,PRD00576,549,56,2026-07-18
INV0004930,WH010,PRD00875,953,15,2026-07-20
INV0004931,WH010,PRD00113,414,14,2026-07-10
INV0004932,WH010,PRD00619,646,78,2026-07-26
INV0004933,WH010,PRD00208,1072,6,2026-07-13
INV0004934,WH010,PRD00581,822,18,2026-07-12
INV0004935,WH010,PRD00362,951,65,2026-07-08
INV0004936,WH010,PRD00769,807,14,2026-07-30
INV0004937,WH010,PRD00930,1061,73,2026-07-30
INV0004938,WH010,PRD00163,1159,21,2026-07-15
INV0004939,WH010,PRD00917,472,35,2026-07-08
INV0004940,WH010,PRD00888,549,4,2026-07-06
INV0004941,WH010,PRD00193,267,55,2026-07-12
INV0004942,WH010,PRD00304,93,65,2026-07-04
INV0004943,WH010,PRD00975,460,42,2026-07-11
INV0004944,WH010,PRD00861,1137,69,2026-07-09
INV0004945,WH010,PRD00705,1160,59,2026-07-23
INV0004946,WH010,PRD00707,434,47,2026-07-12
INV0004947,WH010,PRD00974,625,7,2026-07-05
INV0004948,WH010,PRD00359,1042,40,2026-07-08
INV0004949,WH010,PRD00649,1123,37,2026-07-27
INV0004950,WH010,PRD00575,2,38,2026-07-13
INV0004951,WH010,PRD00466,742,80,2026-07-24
INV0004952,WH010,PRD00195,366,64,2026-07-17
INV0004953,WH010,PRD00402,795,59,2026-07-11
INV0004954,WH010,PRD00929,694,55,2026-07-18
INV0004955,WH010,PRD00077,646,29,2026-07-08
INV0004956,WH010,PRD00418,1066,52,2026-07-19
INV0004957,WH010,PRD00319,1147,66,2026-07-30
INV0004958,WH010,PRD00454,638,43,2026-07-12
INV0004959,WH010,PRD00773,435,75,2026-07-06
INV0004960,WH010,PRD00355,266,39,2026-07-06
INV0004961,WH010,PRD00892,178,25,2026-07-09
INV0004962,WH010,PRD00841,415,62,2026-07-26
INV0004963,WH010,PRD00636,385,22,2026-07-02
INV0004964,WH010,PRD00478,809,38,2026-07-06
INV0004965,WH010,PRD00445,106,66,2026-07-29
INV0004966,WH010,PRD00696,612,39,2026-07-23
INV0004967,WH010,PRD00718,1151,73,2026-07-02
INV0004968,WH010,PRD00783,123,18,2026-08-01
INV0004969,WH010,PRD00986,1066,37,2026-07-28
INV0004970,WH010,PRD00675,957,29,2026-07-21
INV0004971,WH010,PRD00386,1191,13,2026-07-14
INV0004972,WH010,PRD00081,261,11,2026-07-22
