shipment_id,order_id,warehouse_id,shipment_date,delivery_date,carrier,status
SHP0041304,ORD0028400,WH006,2025-10-15,2025-10-17,BlueDart,Delivered
SHP0041305,ORD0028372,WH004,2025-09-06,2025-09-14,BlueDart,Delivered
SHP0041306,ORD0010850,WH007,2026-01-25,2026-01-28,Ecom Express,Delivered
SHP0041307,ORD0044117,WH006,2026-03-07,2026-03-09,BlueDart,Delayed
SHP0041308,ORD0024370,WH009,2025-06-23,2025-06-25,DTDC,Delayed
SHP0041309,ORD0011508,WH004,2025-06-13,2025-06-19,Ecom Express,Delivered
SHP0041310,ORD0018859,WH001,2026-07-19,2026-07-27,XpressBees,Delivered
SHP0041311,ORD0041241,WH006,2025-12-12,2025-12-13,XpressBees,Delivered
SHP0041312,ORD0047807,WH005,2026-08-02,2026-08-03,BlueDart,Delayed
SHP0041313,ORD0040730,WH007,2025-06-21,2025-06-24,BlueDart,In Transit
SHP0041314,ORD0019198,WH003,2026-01-30,2026-02-07,XpressBees,In Transit
SHP0041315,ORD0035674,WH003,2026-05-31,2026-06-03,XpressBees,In Transit
SHP0041316,ORD0023488,WH004,2026-08-10,2026-08-11,BlueDart,Delivered
SHP0041317,ORD0025537,WH007,2025-06-09,2025-06-16,DTDC,Delivered
SHP0041318,ORD0038698,WH009,2025-06-19,2025-06-24,DTDC,Delivered
SHP0041319,ORD0029493,WH007,2025-07-16,2025-07-20,Delhivery,Delivered
SHP0041320,ORD0036906,WH002,2026-03-12,2026-03-19,Delhivery,Delivered
SHP0041321,ORD0030901,WH010,2025-04-07,2025-04-15,DTDC,Delivered
SHP0041322,ORD0038838,WH010,2026-05-26,2026-05-27,XpressBees,Delivered
SHP0041323,ORD0027170,WH007,2025-10-13,2025-10-14,BlueDart,In Transit
SHP0041324,ORD0004504,WH005,2025-10-30,2025-11-02,Ecom Express,In Transit
SHP0041325,ORD0034368,WH008,2026-01-09,2026-01-12,Ecom Express,In Transit
SHP0041326,ORD0024348,WH009,2026-01-27,2026-02-03,XpressBees,Delivered
SHP0041327,ORD0001269,WH005,2026-05-09,2026-05-10,Ecom Express,Delivered
SHP0041328,ORD0009228,WH004,2026-01-01,2026-01-04,XpressBees,Delivered
SHP0041329,ORD0020170,WH009,2025-10-20,2025-10-24,BlueDart,Delayed
SHP0041330,ORD0039340,WH001,2025-01-09,2025-01-11,Ecom Express,Delivered
SHP0041331,ORD0034041,WH007,2025-06-24,2025-06-27,XpressBees,In Transit
SHP0041332,ORD0001656,WH009,2026-07-08,2026-07-16,Ecom Express,In Transit
SHP0041333,ORD0046889,WH005,2025-06-08,2025-06-12,DTDC,Delivered
SHP0041334,ORD0034580,WH002,2025-04-15,2025-04-16,DTDC,In Transit
SHP0041335,ORD0033540,WH005,2025-02-01,2025-02-09,Ecom Express,Delivered
SHP0041336,ORD0026627,WH010,2025-02-25,2025-03-01,XpressBees,Delivered
SHP0041337,ORD0019660,WH005,2025-12-31,2026-01-08,XpressBees,Delivered
SHP0041338,ORD0009707,WH004,2026-04-24,2026-05-02,DTDC,Delivered
SHP0041339,ORD0011924,WH009,2025-05-17,2025-05-25,DTDC,Delivered
SHP0041340,ORD0010032,WH006,2025-04-25,2025-04-29,Ecom Express,Delivered
SHP0041341,ORD0021361,WH001,2025-03-16,2025-03-22,BlueDart,Delivered
SHP0041342,ORD0008203,WH006,2025-10-14,2025-10-18,Delhivery,Delivered
SHP0041343,ORD0018776,WH010,2025-05-29,2025-06-03,Delhivery,Delivered
SHP0041344,ORD0026611,WH003,2025-02-17,2025-02-25,XpressBees,Delivered
SHP0041345,ORD0047280,WH009,2025-05-03,2025-05-09,BlueDart,Delivered
SHP0041346,ORD0029946,WH001,2026-05-20,2026-05-26,DTDC,Delayed
SHP0041347,ORD0002019,WH005,2026-02-14,2026-02-17,BlueDart,Delivered
SHP0041348,ORD0027344,WH010,2026-01-29,2026-01-31,BlueDart,Delivered
SHP0041349,ORD0019047,WH001,2025-08-08,2025-08-15,Delhivery,In Transit
SHP0041350,ORD0031992,WH004,2026-05-06,2026-05-12,BlueDart,Delivered
SHP0041351,ORD0046306,WH009,2025-06-27,2025-07-04,XpressBees,Delivered
SHP0041352,ORD0006957,WH009,2025-01-23,2025-01-26,DTDC,Delivered
SHP0041353,ORD0035786,WH006,2026-06-16,2026-06-19,XpressBees,Delivered
SHP0041354,ORD0012340,WH006,2026-05-24,2026-05-29,Ecom Express,Delivered
SHP0041355,ORD0013485,WH004,2025-01-02,2025-01-10,Ecom Express,Delivered
SHP0041356,ORD0037724,WH010,2025-09-10,2025-09-12,XpressBees,Delivered
SHP0041357,ORD0041786,WH010,2025-08-29,2025-09-03,Delhivery,Delivered
SHP0041358,ORD0006131,WH007,2026-05-11,2026-05-12,DTDC,Delivered
SHP0041359,ORD0019706,WH005,2025-12-19,2025-12-20,XpressBees,Delivered
SHP0041360,ORD0000419,WH006,2026-05-15,2026-05-18,Ecom Express,Delivered
SHP0041361,ORD0001407,WH004,2025-06-09,2025-06-13,Ecom Express,Delivered
SHP0041362,ORD0033725,WH009,2025-07-14,2025-07-18,BlueDart,Delivered
SHP0041363,ORD0036259,WH001,2026-08-26,2026-09-02,Delhivery,Delivered
SHP0041364,ORD0032915,WH010,2025-03-09,2025-03-11,Delhivery,Delivered
SHP0041365,ORD0020420,WH004,2025-11-15,2025-11-22,XpressBees,Delayed
SHP0041366,ORD0001761,WH002,2026-04-29,2026-05-07,XpressBees,Delivered
SHP0041367,ORD0014532,WH001,2025-10-28,2025-11-02,DTDC,In Transit
SHP0041368,ORD0038530,WH002,2026-08-04,2026-08-05,XpressBees,Delivered
SHP0041369,ORD0001642,WH006,2025-10-20,2025-10-28,BlueDart,Delivered
SHP0041370,ORD0005353,WH010,2025-03-11,2025-03-14,BlueDart,Delayed
SHP0041371,ORD0003993,WH005,2025-01-05,2025-01-13,DTDC,Delivered
SHP0041372,ORD0029638,WH007,2025-07-31,2025-08-03,XpressBees,Delivered
SHP0041373,ORD0048441,WH002,2025-11-05,2025-11-06,DTDC,Delivered
SHP0041374,ORD0028661,WH003,2025-11-15,2025-11-19,BlueDart,Delivered
SHP0041375,ORD0033667,WH003,2025-09-12,2025-09-17,BlueDart,Delivered
SHP0041376,ORD0019952,WH002,2025-10-08,2025-10-11,XpressBees,Delivered
SHP0041377,ORD0027547,WH001,2026-04-17,2026-04-18,XpressBees,Delayed
SHP0041378,ORD0015442,WH004,2026-03-04,2026-03-08,DTDC,Delivered
SHP0041379,ORD0047028,WH004,2025-08-10,2025-08-13,Delhivery,Delivered
SHP0041380,ORD0004498,WH005,2026-03-16,2026-03-19,BlueDart,Delivered
SHP0041381,ORD0048953,WH006,2026-05-26,2026-05-31,Ecom Express,In Transit
SHP0041382,ORD0037571,WH007,2025-03-22,2025-03-23,XpressBees,In Transit
SHP0041383,ORD0039095,WH002,2026-02-28,2026-03-03,Delhivery,Delivered
SHP0041384,ORD0020713,WH002,2026-05-01,2026-05-09,BlueDart,Delivered
SHP0041385,ORD0045817,WH009,2025-06-17,2025-06-22,DTDC,Delayed
SHP0041386,ORD0040390,WH004,2025-10-08,2025-10-09,Ecom Express,Delivered
SHP0041387,ORD0034772,WH001,2025-07-30,2025-08-02,DTDC,Delayed
SHP0041388,ORD0031196,WH002,2026-02-15,2026-02-21,DTDC,Delivered
SHP0041389,ORD0043355,WH005,2026-04-24,2026-04-30,XpressBees,Delivered
SHP0041390,ORD0024576,WH001,2025-09-09,2025-09-17,Ecom Express,In Transit
SHP0041391,ORD0045959,WH003,2026-06-21,2026-06-22,XpressBees,Delivered
SHP0041392,ORD0014716,WH004,2025-08-20,2025-08-26,BlueDart,In Transit
SHP0041393,ORD0019251,WH006,2026-07-19,2026-07-23,BlueDart,Delayed
SHP0041394,ORD0031831,WH003,2025-03-14,2025-03-18,Delhivery,Delivered
SHP0041395,ORD0030231,WH003,2025-06-10,2025-06-11,BlueDart,Delivered
SHP0041396,ORD0006559,WH005,2026-08-27,2026-08-31,Delhivery,Delivered
SHP0041397,ORD0027176,WH008,2026-03-19,2026-03-20,Ecom Express,Delivered
SHP0041398,ORD0017270,WH009,2026-08-10,2026-08-18,DTDC,In Transit
SHP0041399,ORD0048675,WH003,2025-08-23,2025-08-30,BlueDart,Delivered
SHP0041400,ORD0026718,WH006,2026-04-15,2026-04-23,Delhivery,Delivered
SHP0041401,ORD0044293,WH009,2025-07-03,2025-07-11,XpressBees,Delivered
SHP0041402,ORD0029804,WH001,2025-01-13,2025-01-19,Delhivery,Delivered
SHP0041403,ORD0027158,WH004,2026-01-01,2026-01-09,DTDC,Delivered
SHP0041404,ORD0036158,WH002,2026-03-26,2026-03-31,XpressBees,Delivered
SHP0041405,ORD0017808,WH007,2025-06-15,2025-06-17,DTDC,Delivered
SHP0041406,ORD0045973,WH009,2026-08-05,2026-08-07,XpressBees,Delivered
SHP0041407,ORD0008706,WH006,2025-09-10,2025-09-14,Ecom Express,Delivered
SHP0041408,ORD0027052,WH002,2025-04-04,2025-04-12,Delhivery,In Transit
SHP0041409,ORD0005242,WH010,2025-06-11,2025-06-14,DTDC,Delivered
SHP0041410,ORD0019172,WH008,2026-02-19,2026-02-21,BlueDart,Delivered
SHP0041411,ORD0003262,WH003,2026-03-08,2026-03-10,Ecom Express,Delivered
SHP0041412,ORD0018956,WH008,2025-07-13,2025-07-18,DTDC,Delayed
SHP0041413,ORD0031475,WH009,2026-03-01,2026-03-06,Ecom Express,Delivered
SHP0041414,ORD0004093,WH008,2025-02-13,2025-02-17,XpressBees,Delivered
SHP0041415,ORD0014065,WH006,2026-04-17,2026-04-20,XpressBees,Delivered
SHP0041416,ORD0040375,WH001,2025-04-22,2025-04-24,Delhivery,Delivered
SHP0041417,ORD0024436,WH009,2026-06-19,2026-06-26,XpressBees,Delivered
SHP0041418,ORD0010656,WH003,2026-05-21,2026-05-23,BlueDart,Delivered
SHP0041419,ORD0016839,WH002,2026-08-23,2026-08-26,Delhivery,Delivered
SHP0041420,ORD0004082,WH004,2026-01-20,2026-01-26,BlueDart,Delivered
SHP0041421,ORD0023539,WH006,2025-05-16,2025-05-23,XpressBees,Delivered
SHP0041422,ORD0019518,WH008,2025-01-15,2025-01-20,Ecom Express,Delivered
SHP0041423,ORD0010573,WH006,2026-05-20,2026-05-24,Ecom Express,Delivered
SHP0041424,ORD0009162,WH004,2025-02-20,2025-02-24,BlueDart,Delivered
SHP0041425,ORD0022100,WH010,2026-05-07,2026-05-14,Ecom Express,Delivered
SHP0041426,ORD0001057,WH001,2025-05-24,2025-06-01,Delhivery,Delivered
SHP0041427,ORD0047532,WH005,2025-07-23,2025-07-31,DTDC,Delivered
SHP0041428,ORD0007019,WH002,2026-01-25,2026-01-30,DTDC,Delayed
SHP0041429,ORD0007001,WH003,2026-01-19,2026-01-20,BlueDart,Delivered
SHP0041430,ORD0013118,WH002,2025-05-11,2025-05-19,BlueDart,Delivered
SHP0041431,ORD0004729,WH004,2025-05-07,2025-05-11,DTDC,In Transit
SHP0041432,ORD0043658,WH005,2025-11-07,2025-11-08,Ecom Express,Delivered
SHP0041433,ORD0020991,WH001,2025-04-30,2025-05-03,Delhivery,In Transit
SHP0041434,ORD0009275,WH002,2025-03-27,2025-03-31,XpressBees,Delivered
SHP0041435,ORD0042550,WH005,2025-10-05,2025-10-08,DTDC,Delivered
SHP0041436,ORD0009988,WH002,2026-04-23,2026-04-25,BlueDart,Delivered
SHP0041437,ORD0017074,WH005,2025-11-27,2025-11-28,XpressBees,Delivered
SHP0041438,ORD0025357,WH009,2025-09-24,2025-09-27,Ecom Express,In Transit
SHP0041439,ORD0038308,WH010,2026-02-18,2026-02-20,Delhivery,Delivered
SHP0041440,ORD0031808,WH003,2025-05-13,2025-05-21,XpressBees,Delivered
SHP0041441,ORD0047785,WH002,2026-08-25,2026-09-01,DTDC,Delivered
SHP0041442,ORD0006663,WH004,2026-02-02,2026-02-07,Delhivery,Delayed
SHP0041443,ORD0003975,WH005,2025-04-19,2025-04-27,Ecom Express,In Transit
SHP0041444,ORD0025997,WH009,2025-07-21,2025-07-26,BlueDart,Delivered
SHP0041445,ORD0009342,WH004,2025-12-04,2025-12-12,Ecom Express,Delayed
SHP0041446,ORD0020078,WH009,2025-07-26,2025-08-02,Ecom Express,Delivered
SHP0041447,ORD0041941,WH007,2025-06-18,2025-06-25,BlueDart,Delivered
SHP0041448,ORD0021395,WH001,2025-10-30,2025-11-06,DTDC,Delivered
SHP0041449,ORD0007029,WH002,2025-05-17,2025-05-22,Delhivery,In Transit
SHP0041450,ORD0047331,WH006,2025-02-28,2025-03-08,XpressBees,In Transit
SHP0041451,ORD0046288,WH010,2026-03-20,2026-03-23,XpressBees,Delivered
SHP0041452,ORD0039334,WH003,2025-04-16,2025-04-20,XpressBees,Delivered
SHP0041453,ORD0027912,WH007,2026-01-05,2026-01-12,Ecom Express,Delivered
SHP0041454,ORD0048907,WH009,2025-10-07,2025-10-13,DTDC,Delivered
SHP0041455,ORD0013915,WH009,2025-02-08,2025-02-15,Delhivery,Delivered
SHP0041456,ORD0012371,WH002,2025-08-07,2025-08-15,XpressBees,Delivered
SHP0041457,ORD0048781,WH001,2025-03-06,2025-03-08,DTDC,Delivered
SHP0041458,ORD0006165,WH003,2026-03-27,2026-04-01,Delhivery,Delivered
SHP0041459,ORD0031700,WH006,2026-05-12,2026-05-16,BlueDart,Delivered
SHP0041460,ORD0029819,WH010,2026-07-27,2026-08-04,DTDC,Delivered
SHP0041461,ORD0006478,WH002,2026-01-06,2026-01-11,DTDC,Delivered
SHP0041462,ORD0003251,WH002,2025-08-20,2025-08-26,BlueDart,Delivered
SHP0041463,ORD0009049,WH004,2026-05-18,2026-05-25,Delhivery,Delivered
SHP0041464,ORD0011350,WH008,2026-01-07,2026-01-14,Ecom Express,Delivered
SHP0041465,ORD0003780,WH002,2025-05-15,2025-05-22,Delhivery,Delayed
SHP0041466,ORD0001253,WH010,2025-03-26,2025-04-02,BlueDart,Delivered
SHP0041467,ORD0001958,WH002,2025-10-20,2025-10-23,XpressBees,Delivered
SHP0041468,ORD0045048,WH009,2025-06-05,2025-06-07,XpressBees,Delivered
SHP0041469,ORD0035846,WH010,2026-04-28,2026-04-30,Ecom Express,Delivered
SHP0041470,ORD0029113,WH006,2026-04-30,2026-05-07,BlueDart,Delivered
SHP0041471,ORD0001277,WH004,2026-01-10,2026-01-17,Ecom Express,Delivered
SHP0041472,ORD0004959,WH007,2026-07-16,2026-07-17,BlueDart,Delivered
SHP0041473,ORD0039780,WH009,2026-05-18,2026-05-26,BlueDart,Delivered
SHP0041474,ORD0047188,WH003,2026-01-21,2026-01-29,Delhivery,Delayed
SHP0041475,ORD0031590,WH001,2025-08-11,2025-08-17,XpressBees,In Transit
SHP0041476,ORD0026518,WH009,2025-06-27,2025-07-02,BlueDart,Delivered
SHP0041477,ORD0016440,WH004,2025-04-05,2025-04-07,Delhivery,Delivered
SHP0041478,ORD0026482,WH006,2026-01-09,2026-01-13,DTDC,Delivered
SHP0041479,ORD0005610,WH004,2025-10-31,2025-11-03,XpressBees,Delivered
SHP0041480,ORD0019231,WH001,2025-03-02,2025-03-08,DTDC,Delivered
SHP0041481,ORD0038565,WH008,2026-06-28,2026-07-04,BlueDart,Delivered
SHP0041482,ORD0010335,WH005,2025-08-13,2025-08-16,DTDC,Delivered
SHP0041483,ORD0029461,WH001,2025-03-28,2025-04-05,Delhivery,Delivered
SHP0041484,ORD0024702,WH001,2025-11-15,2025-11-23,BlueDart,Delivered
SHP0041485,ORD0027757,WH010,2026-03-09,2026-03-17,XpressBees,Delivered
SHP0041486,ORD0003960,WH001,2025-05-12,2025-05-20,Delhivery,Delivered
SHP0041487,ORD0000991,WH004,2026-02-15,2026-02-16,Delhivery,Delivered
SHP0041488,ORD0010168,WH005,2025-05-26,2025-06-03,XpressBees,Delivered
SHP0041489,ORD0022580,WH001,2025-01-13,2025-01-16,DTDC,Delivered
SHP0041490,ORD0036022,WH005,2025-11-21,2025-11-28,Ecom Express,Delivered
SHP0041491,ORD0032158,WH005,2025-07-27,2025-07-30,Delhivery,In Transit
SHP0041492,ORD0013911,WH009,2026-01-09,2026-01-15,XpressBees,Delivered
SHP0041493,ORD0029816,WH007,2026-06-23,2026-06-27,Delhivery,Delivered
SHP0041494,ORD0043993,WH001,2026-05-25,2026-05-31,Ecom Express,Delivered
SHP0041495,ORD0013661,WH004,2025-08-28,2025-09-04,XpressBees,Delayed
SHP0041496,ORD0003371,WH002,2026-06-13,2026-06-14,DTDC,In Transit
SHP0041497,ORD0017322,WH005,2025-02-23,2025-02-24,XpressBees,Delivered
SHP0041498,ORD0017386,WH004,2025-11-14,2025-11-22,DTDC,Delivered
SHP0041499,ORD0048067,WH003,2026-08-19,2026-08-23,DTDC,In Transit
SHP0041500,ORD0043928,WH009,2025-07-19,2025-07-25,XpressBees,Delayed
SHP0041501,ORD0006014,WH009,2025-09-06,2025-09-07,Ecom Express,Delivered
SHP0041502,ORD0030500,WH008,2026-01-22,2026-01-28,Delhivery,Delayed
SHP0041503,ORD0000627,WH002,2025-09-27,2025-09-30,BlueDart,Delivered
SHP0041504,ORD0030763,WH004,2026-08-21,2026-08-29,DTDC,Delivered
SHP0041505,ORD0005551,WH007,2026-07-31,2026-08-06,BlueDart,Delivered
SHP0041506,ORD0004459,WH001,2026-08-12,2026-08-16,Delhivery,Delivered
SHP0041507,ORD0034937,WH010,2025-08-16,2025-08-22,BlueDart,Delivered
SHP0041508,ORD0048757,WH003,2025-06-30,2025-07-01,Ecom Express,Delivered
SHP0041509,ORD0037320,WH008,2025-05-06,2025-05-12,Ecom Express,Delivered
SHP0041510,ORD0014000,WH008,2026-01-16,2026-01-22,Delhivery,In Transit
SHP0041511,ORD0029965,WH008,2025-05-10,2025-05-15,BlueDart,Delivered
SHP0041512,ORD0022162,WH003,2025-03-22,2025-03-24,XpressBees,Delivered
SHP0041513,ORD0039116,WH006,2025-05-19,2025-05-22,XpressBees,Delivered
SHP0041514,ORD0042723,WH005,2026-07-21,2026-07-28,XpressBees,Delivered
SHP0041515,ORD0015983,WH010,2025-12-30,2026-01-02,BlueDart,In Transit
SHP0041516,ORD0003411,WH007,2025-11-09,2025-11-17,Delhivery,Delivered
SHP0041517,ORD0030321,WH008,2026-06-12,2026-06-17,XpressBees,Delivered
SHP0041518,ORD0009430,WH001,2025-05-28,2025-05-29,DTDC,Delivered
SHP0041519,ORD0020651,WH004,2025-09-29,2025-10-04,BlueDart,Delayed
SHP0041520,ORD0047590,WH006,2025-12-06,2025-12-14,BlueDart,In Transit
SHP0041521,ORD0003730,WH009,2025-08-22,2025-08-29,BlueDart,Delivered
SHP0041522,ORD0024209,WH008,2026-02-04,2026-02-12,XpressBees,Delivered
SHP0041523,ORD0003305,WH003,2026-01-22,2026-01-23,Ecom Express,Delivered
SHP0041524,ORD0007300,WH008,2026-07-13,2026-07-17,Ecom Express,Delivered
SHP0041525,ORD0038742,WH005,2025-01-08,2025-01-10,BlueDart,Delivered
SHP0041526,ORD0019727,WH003,2025-09-08,2025-09-16,BlueDart,Delivered
SHP0041527,ORD0041115,WH001,2026-06-18,2026-06-20,Ecom Express,Delivered
SHP0041528,ORD0022783,WH003,2026-06-01,2026-06-03,DTDC,Delivered
SHP0041529,ORD0042683,WH001,2026-03-11,2026-03-16,Ecom Express,Delivered
SHP0041530,ORD0047745,WH007,2026-06-30,2026-07-05,XpressBees,Delivered
SHP0041531,ORD0047279,WH006,2025-04-19,2025-04-24,XpressBees,Delayed
SHP0041532,ORD0003877,WH001,2025-07-13,2025-07-19,DTDC,Delivered
SHP0041533,ORD0010699,WH006,2026-05-18,2026-05-21,XpressBees,Delivered
SHP0041534,ORD0020086,WH003,2025-10-17,2025-10-24,BlueDart,Delivered
SHP0041535,ORD0035243,WH009,2025-11-10,2025-11-14,Delhivery,Delivered
SHP0041536,ORD0038847,WH010,2025-10-17,2025-10-22,Delhivery,Delivered
SHP0041537,ORD0002593,WH008,2025-04-18,2025-04-23,Delhivery,Delivered
SHP0041538,ORD0001951,WH001,2025-04-16,2025-04-20,XpressBees,Delivered
SHP0041539,ORD0024620,WH007,2025-04-03,2025-04-08,Ecom Express,Delivered
SHP0041540,ORD0026057,WH002,2025-09-26,2025-09-29,DTDC,Delivered
SHP0041541,ORD0011859,WH009,2025-10-31,2025-11-02,BlueDart,In Transit
SHP0041542,ORD0032743,WH006,2026-07-28,2026-07-31,Ecom Express,Delivered
SHP0041543,ORD0049631,WH006,2026-05-27,2026-06-04,DTDC,Delivered
SHP0041544,ORD0045936,WH003,2025-03-13,2025-03-17,BlueDart,Delivered
SHP0041545,ORD0028664,WH007,2025-06-25,2025-06-27,Delhivery,Delivered
SHP0041546,ORD0012471,WH005,2026-06-29,2026-06-30,BlueDart,Delivered
SHP0041547,ORD0017200,WH001,2025-07-29,2025-08-05,DTDC,Delivered
SHP0041548,ORD0017390,WH004,2025-12-21,2025-12-23,Ecom Express,In Transit
SHP0041549,ORD0046651,WH001,2025-12-10,2025-12-15,XpressBees,Delayed
SHP0041550,ORD0004541,WH002,2025-08-05,2025-08-10,Ecom Express,In Transit
SHP0041551,ORD0017379,WH005,2025-11-23,2025-11-26,Delhivery,Delivered
SHP0041552,ORD0040083,WH001,2026-02-05,2026-02-09,XpressBees,In Transit
SHP0041553,ORD0015926,WH002,2026-02-25,2026-02-27,XpressBees,Delivered
SHP0041554,ORD0010056,WH008,2025-11-03,2025-11-06,Ecom Express,Delivered
SHP0041555,ORD0020797,WH006,2026-07-08,2026-07-14,XpressBees,Delivered
SHP0041556,ORD0043898,WH009,2025-07-22,2025-07-29,DTDC,Delivered
SHP0041557,ORD0015960,WH007,2025-04-30,2025-05-07,DTDC,Delivered
SHP0041558,ORD0027195,WH005,2025-05-01,2025-05-02,DTDC,Delivered
SHP0041559,ORD0022788,WH008,2025-01-23,2025-01-24,Ecom Express,Delayed
SHP0041560,ORD0040612,WH002,2026-08-26,2026-09-01,DTDC,Delayed
SHP0041561,ORD0016139,WH003,2025-01-16,2025-01-21,BlueDart,Delivered
SHP0041562,ORD0043808,WH004,2026-04-05,2026-04-07,XpressBees,Delivered
SHP0041563,ORD0029758,WH005,2026-04-08,2026-04-12,XpressBees,Delivered
SHP0041564,ORD0045396,WH006,2025-01-15,2025-01-21,XpressBees,Delivered
SHP0041565,ORD0009160,WH007,2026-08-12,2026-08-17,DTDC,Delivered
SHP0041566,ORD0001965,WH007,2025-08-08,2025-08-14,Ecom Express,Delivered
SHP0041567,ORD0044467,WH001,2026-02-26,2026-03-02,Ecom Express,Delivered
SHP0041568,ORD0016297,WH006,2025-03-07,2025-03-10,BlueDart,In Transit
SHP0041569,ORD0012162,WH002,2025-12-28,2026-01-01,DTDC,Delivered
SHP0041570,ORD0028134,WH002,2025-08-09,2025-08-17,BlueDart,Delayed
SHP0041571,ORD0038858,WH005,2025-09-06,2025-09-10,DTDC,Delivered
SHP0041572,ORD0026715,WH009,2025-02-09,2025-02-17,BlueDart,Delivered
SHP0041573,ORD0001882,WH003,2025-05-18,2025-05-19,Ecom Express,In Transit
SHP0041574,ORD0038105,WH006,2026-01-14,2026-01-21,XpressBees,Delivered
SHP0041575,ORD0021257,WH004,2026-02-03,2026-02-04,XpressBees,Delivered
SHP0041576,ORD0013018,WH010,2025-11-11,2025-11-12,DTDC,In Transit
SHP0041577,ORD0007342,WH006,2026-06-10,2026-06-17,XpressBees,Delivered
SHP0041578,ORD0029712,WH003,2026-02-15,2026-02-16,Delhivery,Delivered
SHP0041579,ORD0043777,WH007,2025-04-27,2025-04-30,Delhivery,Delivered
SHP0041580,ORD0005962,WH008,2025-10-10,2025-10-11,BlueDart,Delivered
SHP0041581,ORD0017169,WH009,2025-01-11,2025-01-12,BlueDart,Delivered
SHP0041582,ORD0038008,WH004,2025-02-16,2025-02-22,XpressBees,Delivered
SHP0041583,ORD0013258,WH006,2025-02-22,2025-02-28,BlueDart,Delivered
SHP0041584,ORD0032046,WH008,2026-03-19,2026-03-27,DTDC,In Transit
SHP0041585,ORD0000283,WH008,2025-07-28,2025-08-02,Ecom Express,Delivered
SHP0041586,ORD0037532,WH008,2025-03-12,2025-03-20,XpressBees,Delivered
SHP0041587,ORD0027662,WH004,2026-02-23,2026-02-28,DTDC,In Transit
SHP0041588,ORD0019801,WH002,2025-10-14,2025-10-15,Ecom Express,Delivered
SHP0041589,ORD0000717,WH010,2025-11-25,2025-12-03,Delhivery,In Transit
SHP0041590,ORD0024821,WH009,2025-02-04,2025-02-07,Delhivery,Delivered
SHP0041591,ORD0003297,WH003,2025-11-05,2025-11-07,BlueDart,Delayed
SHP0041592,ORD0049322,WH001,2026-06-12,2026-06-17,DTDC,Delayed
SHP0041593,ORD0042824,WH004,2025-08-14,2025-08-15,XpressBees,Delivered
SHP0041594,ORD0032612,WH004,2025-06-15,2025-06-18,DTDC,Delivered
SHP0041595,ORD0014107,WH007,2026-07-17,2026-07-24,BlueDart,In Transit
SHP0041596,ORD0032034,WH002,2025-02-22,2025-02-24,XpressBees,In Transit
SHP0041597,ORD0035617,WH007,2025-10-25,2025-10-26,DTDC,Delayed
SHP0041598,ORD0033942,WH002,2025-07-24,2025-07-26,Delhivery,Delivered
SHP0041599,ORD0032612,WH004,2026-01-16,2026-01-23,Ecom Express,Delivered
SHP0041600,ORD0002179,WH001,2025-03-01,2025-03-03,BlueDart,In Transit
SHP0041601,ORD0041842,WH007,2025-09-20,2025-09-24,Ecom Express,Delivered
SHP0041602,ORD0049993,WH009,2025-11-09,2025-11-17,BlueDart,Delivered
SHP0041603,ORD0039572,WH002,2026-07-14,2026-07-17,XpressBees,Delivered
SHP0041604,ORD0045712,WH005,2025-03-31,2025-04-04,Ecom Express,Delivered
SHP0041605,ORD0019246,WH008,2026-08-27,2026-09-04,DTDC,Delivered
SHP0041606,ORD0013619,WH001,2026-08-18,2026-08-22,BlueDart,In Transit
SHP0041607,ORD0037967,WH010,2025-09-26,2025-09-27,DTDC,Delivered
SHP0041608,ORD0000411,WH007,2025-12-03,2025-12-04,XpressBees,In Transit
SHP0041609,ORD0034607,WH006,2025-03-25,2025-03-30,BlueDart,Delivered
SHP0041610,ORD0013631,WH001,2025-02-21,2025-02-27,BlueDart,In Transit
SHP0041611,ORD0011089,WH005,2025-01-18,2025-01-26,DTDC,Delivered
SHP0041612,ORD0025584,WH004,2025-08-19,2025-08-26,BlueDart,Delayed
SHP0041613,ORD0018401,WH004,2025-03-27,2025-04-01,XpressBees,Delivered
SHP0041614,ORD0005627,WH002,2025-02-14,2025-02-22,BlueDart,Delivered
SHP0041615,ORD0039102,WH008,2025-07-28,2025-07-31,DTDC,Delivered
SHP0041616,ORD0030505,WH009,2026-01-14,2026-01-21,XpressBees,Delivered
SHP0041617,ORD0030066,WH002,2025-02-21,2025-02-28,Delhivery,Delivered
SHP0041618,ORD0019656,WH001,2025-01-30,2025-02-05,Ecom Express,In Transit
SHP0041619,ORD0034003,WH007,2026-02-17,2026-02-22,XpressBees,Delivered
SHP0041620,ORD0038515,WH002,2026-08-25,2026-08-31,XpressBees,Delivered
SHP0041621,ORD0009128,WH004,2025-07-14,2025-07-16,XpressBees,Delivered
SHP0041622,ORD0048291,WH006,2026-01-10,2026-01-13,DTDC,In Transit
SHP0041623,ORD0045436,WH005,2025-09-06,2025-09-10,Delhivery,Delivered
SHP0041624,ORD0031272,WH010,2025-05-18,2025-05-25,DTDC,Delivered
SHP0041625,ORD0013729,WH009,2025-06-13,2025-06-18,DTDC,Delivered
SHP0041626,ORD0028009,WH009,2025-04-28,2025-05-01,BlueDart,Delivered
SHP0041627,ORD0040450,WH005,2026-03-17,2026-03-24,DTDC,Delivered
