purchase_order_id,supplier_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,status
PO0007371,SUP0075,WH001,2025-11-21,2025-11-24,2025-11-24,Delivered
PO0007372,SUP0037,WH001,2025-01-17,2025-01-25,2025-01-25,Delivered
PO0007373,SUP0028,WH003,2026-01-03,2026-01-16,2026-01-16,Delivered
PO0007374,SUP0039,WH001,2026-01-11,2026-01-13,2026-01-13,Delivered
PO0007375,SUP0049,WH004,2026-08-05,2026-08-08,2026-08-08,Delivered
PO0007376,SUP0039,WH001,2025-04-07,2025-04-13,2025-04-13,Cancelled
PO0007377,SUP0006,WH007,2025-09-12,2025-09-24,2025-09-27,Delivered
PO0007378,SUP0075,WH003,2025-07-09,2025-07-15,2025-07-15,Delivered
PO0007379,SUP0057,WH005,2026-05-12,2026-05-24,2026-05-24,Delivered
PO0007380,SUP0061,WH005,2025-02-24,2025-03-04,2025-03-04,Delivered
PO0007381,SUP0043,WH006,2026-08-11,2026-08-24,2026-08-24,Delivered
PO0007382,SUP0058,WH002,2025-02-12,2025-02-22,2025-02-22,Delivered
PO0007383,SUP0036,WH001,2025-10-30,2025-11-02,2025-11-04,Delivered
PO0007384,SUP0054,WH001,2026-06-30,2026-07-14,2026-07-16,Delivered
PO0007385,SUP0045,WH009,2026-04-06,2026-04-11,2026-04-11,Delivered
PO0007386,SUP0045,WH003,2025-08-22,2025-09-03,2025-09-05,Delivered
PO0007387,SUP0001,WH001,2025-01-25,2025-02-01,2025-02-03,Delivered
PO0007388,SUP0085,WH009,2026-01-30,2026-02-04,2026-02-07,Delivered
PO0007389,SUP0033,WH002,2025-04-21,2025-05-02,2025-05-02,Delivered
PO0007390,SUP0033,WH002,2025-10-07,2025-10-09,2025-10-11,Delivered
PO0007391,SUP0009,WH005,2026-08-02,2026-08-14,2026-08-14,Delivered
PO0007392,SUP0059,WH007,2025-05-25,2025-06-01,2025-06-01,Delivered
PO0007393,SUP0093,WH007,2026-08-24,2026-09-02,,In Transit
PO0007394,SUP0011,WH004,2025-03-15,2025-03-19,2025-03-20,Delivered
PO0007395,SUP0035,WH003,2026-07-19,2026-07-29,2026-07-29,Delivered
PO0007396,SUP0023,WH010,2025-11-13,2025-11-19,2025-11-19,Delivered
PO0007397,SUP0001,WH001,2025-12-15,2025-12-19,2025-12-19,Delivered
PO0007398,SUP0090,WH004,2025-10-01,2025-10-13,2025-10-14,Delivered
PO0007399,SUP0046,WH003,2025-03-30,2025-04-03,2025-04-04,Cancelled
PO0007400,SUP0064,WH010,2026-01-24,2026-02-05,2026-02-08,Delivered
PO0007401,SUP0098,WH009,2026-02-21,2026-02-26,2026-02-26,Delivered
PO0007402,SUP0042,WH010,2025-08-17,2025-08-22,2025-08-22,Delivered
PO0007403,SUP0077,WH005,2025-03-11,2025-03-25,2025-03-26,Delivered
PO0007404,SUP0069,WH001,2026-02-11,2026-02-23,2026-02-26,Delivered
PO0007405,SUP0065,WH001,2025-11-12,2025-11-22,2025-11-22,Delivered
PO0007406,SUP0022,WH001,2025-06-30,2025-07-08,2025-07-08,Delivered
PO0007407,SUP0073,WH007,2025-12-21,2025-12-28,2025-12-29,Delivered
PO0007408,SUP0048,WH002,2026-01-31,2026-02-06,2026-02-06,Delivered
PO0007409,SUP0095,WH001,2026-06-02,2026-06-15,2026-06-17,Delivered
PO0007410,SUP0009,WH008,2025-08-22,2025-09-01,2025-09-02,Delivered
PO0007411,SUP0012,WH008,2025-08-18,2025-08-26,2025-08-26,Delivered
PO0007412,SUP0092,WH006,2025-04-05,2025-04-15,2025-04-18,Delivered
PO0007413,SUP0086,WH003,2025-08-04,2025-08-15,2025-08-15,Delivered
PO0007414,SUP0043,WH003,2025-12-11,2025-12-18,2025-12-20,Delivered
PO0007415,SUP0094,WH003,2025-06-07,2025-06-17,2025-06-18,Delivered
PO0007416,SUP0039,WH010,2025-04-11,2025-04-24,2025-04-24,Delivered
PO0007417,SUP0048,WH010,2025-12-14,2025-12-21,2025-12-21,Delivered
PO0007418,SUP0083,WH008,2026-03-20,2026-03-22,2026-03-22,Delivered
PO0007419,SUP0085,WH004,2025-08-16,2025-08-25,2025-08-25,Delivered
PO0007420,SUP0049,WH008,2026-06-26,2026-07-04,2026-07-04,Delivered
PO0007421,SUP0030,WH006,2025-09-08,2025-09-12,2025-09-12,Delivered
PO0007422,SUP0064,WH007,2025-10-23,2025-10-27,2025-11-01,Delivered
PO0007423,SUP0079,WH007,2025-12-25,2025-12-29,2026-01-06,Delivered
PO0007424,SUP0039,WH004,2025-05-05,2025-05-08,2025-05-10,Delivered
PO0007425,SUP0042,WH008,2025-04-17,2025-04-27,2025-04-27,Delivered
PO0007426,SUP0094,WH004,2025-10-21,2025-10-28,2025-10-28,Delivered
PO0007427,SUP0096,WH002,2025-06-07,2025-06-14,2025-06-17,Delivered
PO0007428,SUP0004,WH002,2025-11-27,2025-12-04,2025-12-04,Delivered
PO0007429,SUP0072,WH003,2025-07-22,2025-07-27,2025-07-28,Delivered
PO0007430,SUP0048,WH005,2026-07-26,2026-08-01,2026-08-01,Delivered
PO0007431,SUP0001,WH004,2025-05-29,2025-06-10,2025-06-10,Delivered
PO0007432,SUP0055,WH010,2026-08-07,2026-08-11,2026-08-11,Delivered
PO0007433,SUP0039,WH004,2025-08-21,2025-09-01,2025-09-01,Delivered
PO0007434,SUP0099,WH002,2025-04-30,2025-05-09,2025-05-09,Delivered
PO0007435,SUP0065,WH002,2026-02-02,2026-02-05,2026-02-05,Delivered
PO0007436,SUP0100,WH010,2026-01-04,2026-01-06,2026-01-07,Delivered
PO0007437,SUP0064,WH010,2026-03-12,2026-03-20,2026-03-20,Delivered
PO0007438,SUP0058,WH010,2025-03-18,2025-04-01,2025-04-03,Delivered
PO0007439,SUP0057,WH009,2025-02-19,2025-02-26,2025-02-27,Delivered
PO0007440,SUP0082,WH004,2025-03-13,2025-03-23,2025-03-23,Delivered
PO0007441,SUP0046,WH007,2025-11-03,2025-11-07,2025-11-07,Delivered
PO0007442,SUP0099,WH003,2025-08-06,2025-08-16,2025-08-17,Delivered
PO0007443,SUP0082,WH010,2025-09-16,2025-09-26,2025-09-28,Delivered
PO0007444,SUP0026,WH001,2026-02-24,2026-03-10,2026-03-10,Delivered
PO0007445,SUP0006,WH004,2025-01-20,2025-01-22,2025-01-22,Delivered
PO0007446,SUP0096,WH008,2026-06-15,2026-06-20,2026-06-20,Delivered
PO0007447,SUP0029,WH005,2025-10-19,2025-10-31,2025-10-31,Delivered
PO0007448,SUP0030,WH009,2026-08-10,2026-08-23,2026-08-23,Delivered
PO0007449,SUP0030,WH008,2025-07-04,2025-07-18,2025-07-18,Delivered
PO0007450,SUP0050,WH009,2025-11-20,2025-12-04,2025-12-06,Delivered
PO0007451,SUP0024,WH003,2025-05-17,2025-05-24,2025-05-24,Delivered
PO0007452,SUP0003,WH003,2026-06-11,2026-06-16,2026-06-16,Delivered
PO0007453,SUP0024,WH001,2026-07-09,2026-07-19,2026-07-19,Delivered
PO0007454,SUP0050,WH009,2026-06-27,2026-07-03,2026-07-06,Delivered
PO0007455,SUP0066,WH010,2025-05-30,2025-06-04,2025-06-04,Delivered
PO0007456,SUP0002,WH007,2025-05-22,2025-05-28,2025-05-28,Delivered
PO0007457,SUP0073,WH010,2025-03-26,2025-03-29,2025-04-01,Delivered
PO0007458,SUP0031,WH004,2025-09-09,2025-09-13,2025-09-13,Cancelled
PO0007459,SUP0043,WH004,2025-02-09,2025-02-21,2025-02-21,Delivered
PO0007460,SUP0023,WH001,2025-12-31,2026-01-14,2026-01-17,Delivered
PO0007461,SUP0022,WH009,2026-08-04,2026-08-16,2026-08-18,Delivered
PO0007462,SUP0076,WH007,2025-07-19,2025-07-27,2025-08-01,Delivered
PO0007463,SUP0026,WH001,2026-02-28,2026-03-03,2026-03-11,Delivered
PO0007464,SUP0100,WH003,2025-07-17,2025-07-23,2025-07-23,Delivered
PO0007465,SUP0086,WH006,2025-11-22,2025-11-28,2025-11-28,Delivered
PO0007466,SUP0008,WH008,2025-11-29,2025-12-09,2025-12-09,Delivered
PO0007467,SUP0093,WH003,2026-06-10,2026-06-16,2026-06-16,Delivered
PO0007468,SUP0003,WH007,2026-08-03,2026-08-13,2026-08-13,Delivered
PO0007469,SUP0090,WH007,2025-06-18,2025-06-29,2025-07-04,Delivered
PO0007470,SUP0041,WH001,2025-06-19,2025-07-03,2025-07-05,Delivered
PO0007471,SUP0100,WH008,2025-03-13,2025-03-20,2025-03-21,Delivered
PO0007472,SUP0020,WH010,2026-07-21,2026-07-31,2026-08-03,Delivered
PO0007473,SUP0099,WH006,2025-05-30,2025-06-09,2025-06-09,Delivered
PO0007474,SUP0005,WH002,2025-09-26,2025-10-03,2025-10-04,Delivered
PO0007475,SUP0060,WH009,2025-01-19,2025-01-24,2025-01-24,Delivered
PO0007476,SUP0004,WH010,2025-04-29,2025-05-11,2025-05-11,Delivered
PO0007477,SUP0035,WH007,2026-01-24,2026-02-07,2026-02-08,Delivered
PO0007478,SUP0086,WH004,2026-07-28,2026-08-08,2026-08-08,Delivered
PO0007479,SUP0079,WH002,2025-07-05,2025-07-14,2025-07-16,Delivered
PO0007480,SUP0016,WH010,2025-11-12,2025-11-24,2025-11-24,Delivered
PO0007481,SUP0065,WH001,2026-05-17,2026-05-25,2026-05-26,Delivered
PO0007482,SUP0073,WH006,2025-10-28,2025-10-30,2025-11-04,Delivered
PO0007483,SUP0086,WH004,2025-03-21,2025-03-24,2025-03-27,Delivered
PO0007484,SUP0079,WH005,2025-07-16,2025-07-25,2025-07-28,Delivered
PO0007485,SUP0067,WH006,2025-10-24,2025-11-01,2025-11-02,Delivered
PO0007486,SUP0028,WH008,2025-12-29,2026-01-06,2026-01-06,Delivered
PO0007487,SUP0078,WH004,2025-11-09,2025-11-17,2025-11-20,Delivered
PO0007488,SUP0097,WH005,2025-10-24,2025-11-06,2025-11-06,Delivered
PO0007489,SUP0098,WH003,2026-04-11,2026-04-19,2026-04-24,Cancelled
PO0007490,SUP0056,WH003,2025-09-18,2025-09-26,2025-09-27,Delivered
PO0007491,SUP0053,WH005,2025-10-22,2025-11-05,2025-11-07,Delivered
PO0007492,SUP0099,WH002,2026-03-30,2026-04-11,2026-04-11,Delivered
PO0007493,SUP0047,WH004,2025-05-14,2025-05-23,2025-05-26,Delivered
PO0007494,SUP0035,WH006,2025-05-17,2025-05-30,2025-05-30,Cancelled
PO0007495,SUP0065,WH004,2025-12-02,2025-12-14,2025-12-14,Delivered
PO0007496,SUP0035,WH008,2026-02-24,2026-03-03,2026-03-03,Cancelled
PO0007497,SUP0038,WH007,2025-10-16,2025-10-27,2025-10-27,Delivered
PO0007498,SUP0081,WH005,2025-11-25,2025-11-28,2025-11-28,Delivered
PO0007499,SUP0004,WH004,2026-01-22,2026-01-28,2026-01-28,Delivered
PO0007500,SUP0033,WH010,2025-10-27,2025-11-08,2025-11-10,Delivered
PO0007501,SUP0019,WH008,2026-06-09,2026-06-23,2026-06-24,Delivered
PO0007502,SUP0039,WH004,2026-04-07,2026-04-19,2026-04-19,Delivered
PO0007503,SUP0090,WH009,2025-03-16,2025-03-18,2025-03-18,Delivered
PO0007504,SUP0014,WH004,2025-12-01,2025-12-03,2025-12-11,Delivered
PO0007505,SUP0007,WH008,2025-03-12,2025-03-14,2025-03-14,Delivered
PO0007506,SUP0043,WH007,2025-06-15,2025-06-25,2025-06-26,Delivered
PO0007507,SUP0048,WH004,2025-08-16,2025-08-20,2025-08-20,Delivered
PO0007508,SUP0089,WH008,2026-08-25,2026-08-30,,In Transit
PO0007509,SUP0024,WH003,2026-06-11,2026-06-17,2026-06-17,Delivered
PO0007510,SUP0011,WH007,2026-02-11,2026-02-22,2026-02-23,Delivered
PO0007511,SUP0076,WH001,2026-05-27,2026-06-03,2026-06-06,Delivered
PO0007512,SUP0098,WH001,2026-01-23,2026-02-06,2026-02-11,Delivered
PO0007513,SUP0007,WH002,2025-12-04,2025-12-17,2025-12-17,Delivered
PO0007514,SUP0076,WH009,2026-01-18,2026-01-30,2026-02-04,Cancelled
PO0007515,SUP0055,WH002,2025-08-04,2025-08-10,2025-08-10,Delivered
PO0007516,SUP0068,WH010,2026-06-30,2026-07-14,2026-07-16,Delivered
PO0007517,SUP0071,WH008,2025-09-01,2025-09-11,2025-09-11,Delivered
PO0007518,SUP0059,WH008,2025-02-20,2025-03-04,2025-03-09,Delivered
PO0007519,SUP0037,WH001,2025-02-01,2025-02-14,2025-02-14,Delivered
PO0007520,SUP0005,WH006,2025-06-11,2025-06-15,2025-06-17,Delivered
PO0007521,SUP0056,WH003,2025-08-01,2025-08-15,2025-08-18,Delivered
PO0007522,SUP0096,WH002,2025-06-16,2025-06-27,2025-06-27,Cancelled
PO0007523,SUP0006,WH009,2026-06-30,2026-07-05,2026-07-07,Delivered
PO0007524,SUP0085,WH004,2025-06-09,2025-06-11,2025-06-12,Delivered
PO0007525,SUP0030,WH009,2025-05-09,2025-05-12,2025-05-15,Delivered
PO0007526,SUP0009,WH010,2026-06-16,2026-06-20,2026-06-25,Delivered
PO0007527,SUP0018,WH010,2026-05-21,2026-05-25,2026-05-30,Delivered
PO0007528,SUP0014,WH006,2026-03-21,2026-03-24,2026-03-24,Delivered
PO0007529,SUP0045,WH010,2025-02-27,2025-03-07,2025-03-07,Delivered
PO0007530,SUP0043,WH003,2025-10-05,2025-10-09,2025-10-11,Delivered
PO0007531,SUP0022,WH006,2025-03-08,2025-03-22,2025-03-23,Delivered
PO0007532,SUP0065,WH005,2025-04-02,2025-04-11,2025-04-11,Delivered
PO0007533,SUP0016,WH007,2025-05-01,2025-05-12,2025-05-14,Delivered
PO0007534,SUP0036,WH004,2026-07-16,2026-07-21,2026-07-21,Delivered
PO0007535,SUP0056,WH009,2025-03-20,2025-03-26,2025-03-26,Delivered
PO0007536,SUP0024,WH004,2026-06-10,2026-06-15,2026-06-17,Delivered
PO0007537,SUP0097,WH001,2025-07-27,2025-07-29,2025-07-29,Delivered
PO0007538,SUP0056,WH002,2025-02-09,2025-02-16,2025-02-17,Delivered
PO0007539,SUP0012,WH009,2026-08-02,2026-08-06,2026-08-14,Delivered
PO0007540,SUP0078,WH003,2026-05-30,2026-06-08,2026-06-10,Delivered
PO0007541,SUP0007,WH004,2026-07-21,2026-07-30,2026-07-30,Delivered
PO0007542,SUP0032,WH004,2025-04-13,2025-04-21,2025-04-21,Delivered
PO0007543,SUP0025,WH010,2025-04-20,2025-05-01,2025-05-02,Delivered
PO0007544,SUP0096,WH009,2025-12-23,2025-12-27,2026-01-04,Delivered
PO0007545,SUP0082,WH008,2025-06-14,2025-06-16,2025-06-18,Delivered
PO0007546,SUP0013,WH010,2025-10-09,2025-10-23,2025-10-23,Delivered
PO0007547,SUP0075,WH010,2026-07-12,2026-07-18,2026-07-18,Delivered
PO0007548,SUP0058,WH007,2025-02-15,2025-02-27,2025-02-27,Delivered
PO0007549,SUP0059,WH005,2025-07-19,2025-07-29,2025-07-31,Delivered
PO0007550,SUP0069,WH005,2026-01-23,2026-01-25,2026-01-25,Delivered
PO0007551,SUP0100,WH007,2026-07-16,2026-07-26,2026-07-31,Delivered
PO0007552,SUP0069,WH002,2026-06-03,2026-06-13,2026-06-16,Delivered
PO0007553,SUP0086,WH007,2025-03-22,2025-03-29,2025-03-31,Delivered
PO0007554,SUP0038,WH003,2026-02-19,2026-02-26,2026-03-01,Delivered
PO0007555,SUP0030,WH002,2025-10-24,2025-10-26,2025-10-26,Delivered
PO0007556,SUP0006,WH002,2026-05-29,2026-06-07,2026-06-07,Delivered
PO0007557,SUP0082,WH001,2025-10-24,2025-11-04,2025-11-04,Delivered
PO0007558,SUP0066,WH007,2025-06-07,2025-06-09,2025-06-09,Delivered
PO0007559,SUP0066,WH001,2025-11-14,2025-11-19,2025-11-19,Delivered
PO0007560,SUP0081,WH009,2025-03-18,2025-03-30,2025-03-31,Delivered
PO0007561,SUP0035,WH004,2025-07-18,2025-07-23,2025-07-28,Delivered
PO0007562,SUP0024,WH001,2026-06-21,2026-06-26,2026-06-28,Delivered
PO0007563,SUP0082,WH007,2026-05-03,2026-05-17,2026-05-17,Delivered
PO0007564,SUP0022,WH005,2025-06-29,2025-07-04,2025-07-04,Delivered
PO0007565,SUP0049,WH007,2026-02-04,2026-02-15,2026-02-15,Delivered
PO0007566,SUP0014,WH009,2025-06-26,2025-07-01,2025-07-01,Delivered
PO0007567,SUP0079,WH003,2026-03-24,2026-04-01,2026-04-01,Delivered
PO0007568,SUP0053,WH004,2026-01-25,2026-02-07,2026-02-07,Delivered
PO0007569,SUP0049,WH003,2025-11-23,2025-12-04,2025-12-04,Delivered
PO0007570,SUP0078,WH006,2025-02-26,2025-03-01,2025-03-06,Delivered
PO0007571,SUP0051,WH005,2025-11-14,2025-11-16,2025-11-19,Delivered
PO0007572,SUP0053,WH005,2026-07-11,2026-07-15,2026-07-15,Cancelled
PO0007573,SUP0055,WH003,2026-04-06,2026-04-14,2026-04-14,Delivered
PO0007574,SUP0024,WH005,2026-08-05,2026-08-16,2026-08-17,Delivered
PO0007575,SUP0056,WH008,2025-01-19,2025-02-02,2025-02-02,Delivered
PO0007576,SUP0027,WH009,2025-10-16,2025-10-29,2025-10-29,Delivered
PO0007577,SUP0048,WH002,2025-08-03,2025-08-11,2025-08-11,Delivered
PO0007578,SUP0021,WH006,2025-04-01,2025-04-05,2025-04-05,Delivered
PO0007579,SUP0033,WH008,2026-08-26,2026-09-06,,In Transit
PO0007580,SUP0054,WH003,2026-02-06,2026-02-12,2026-02-15,Delivered
PO0007581,SUP0095,WH006,2026-03-31,2026-04-06,2026-04-08,Delivered
PO0007582,SUP0031,WH010,2026-03-05,2026-03-18,2026-03-26,Delivered
PO0007583,SUP0043,WH009,2025-09-22,2025-10-06,2025-10-08,Delivered
PO0007584,SUP0085,WH007,2025-06-02,2025-06-12,2025-06-12,Delivered
PO0007585,SUP0042,WH003,2025-04-09,2025-04-22,2025-04-22,Delivered
PO0007586,SUP0052,WH009,2025-10-04,2025-10-15,2025-10-15,Delivered
PO0007587,SUP0018,WH002,2025-12-22,2025-12-30,2026-01-04,Cancelled
PO0007588,SUP0065,WH008,2026-08-06,2026-08-14,2026-08-14,Delivered
PO0007589,SUP0021,WH010,2025-05-20,2025-05-27,2025-05-27,Delivered
PO0007590,SUP0100,WH003,2026-01-04,2026-01-14,2026-01-14,Delivered
PO0007591,SUP0010,WH002,2026-01-07,2026-01-17,2026-01-17,Delivered
PO0007592,SUP0078,WH006,2025-03-24,2025-03-28,2025-03-29,Delivered
PO0007593,SUP0038,WH010,2026-04-08,2026-04-22,2026-04-22,Delivered
PO0007594,SUP0082,WH002,2025-10-26,2025-10-28,2025-10-29,Delivered
PO0007595,SUP0014,WH006,2026-04-26,2026-05-03,2026-05-06,Delivered
PO0007596,SUP0075,WH001,2025-06-12,2025-06-18,2025-06-18,Delivered
PO0007597,SUP0064,WH007,2026-04-13,2026-04-17,2026-04-20,Delivered
PO0007598,SUP0045,WH004,2026-04-30,2026-05-02,2026-05-02,Delivered
PO0007599,SUP0092,WH003,2025-07-23,2025-07-27,2025-07-27,Delivered
PO0007600,SUP0069,WH010,2025-08-07,2025-08-10,2025-08-10,Delivered
PO0007601,SUP0049,WH009,2026-08-07,2026-08-15,2026-08-17,Delivered
PO0007602,SUP0078,WH003,2026-04-05,2026-04-12,2026-04-15,Delivered
PO0007603,SUP0013,WH006,2026-08-04,2026-08-15,2026-08-15,Delivered
PO0007604,SUP0027,WH010,2025-07-26,2025-08-06,2025-08-11,Delivered
PO0007605,SUP0097,WH010,2026-08-26,2026-09-08,,In Transit
PO0007606,SUP0087,WH009,2025-05-10,2025-05-23,2025-05-23,Delivered
PO0007607,SUP0024,WH010,2025-07-30,2025-08-08,2025-08-11,Delivered
PO0007608,SUP0011,WH010,2025-10-27,2025-11-09,2025-11-17,Delivered
PO0007609,SUP0061,WH010,2026-07-18,2026-07-22,2026-07-24,Delivered
PO0007610,SUP0020,WH004,2025-06-09,2025-06-15,2025-06-15,Delivered
PO0007611,SUP0057,WH002,2026-05-16,2026-05-24,2026-05-24,Delivered
PO0007612,SUP0043,WH004,2026-05-17,2026-05-26,2026-05-26,Delivered
PO0007613,SUP0008,WH008,2025-04-08,2025-04-15,2025-04-15,Delivered
PO0007614,SUP0074,WH008,2026-05-06,2026-05-13,2026-05-13,Delivered
PO0007615,SUP0045,WH007,2025-03-02,2025-03-04,2025-03-05,Delivered
PO0007616,SUP0019,WH003,2025-02-05,2025-02-19,2025-02-19,Delivered
PO0007617,SUP0083,WH001,2026-04-18,2026-05-01,2026-05-01,Delivered
PO0007618,SUP0004,WH008,2025-08-31,2025-09-08,2025-09-08,Delivered
PO0007619,SUP0099,WH006,2025-03-24,2025-03-30,2025-03-30,Delivered
PO0007620,SUP0098,WH002,2025-06-05,2025-06-13,2025-06-13,Delivered
PO0007621,SUP0066,WH006,2025-05-25,2025-05-29,2025-06-03,Delivered
PO0007622,SUP0081,WH004,2026-05-12,2026-05-15,2026-05-15,Delivered
PO0007623,SUP0053,WH007,2025-04-02,2025-04-09,2025-04-11,Delivered
PO0007624,SUP0031,WH006,2025-09-12,2025-09-22,2025-09-23,Delivered
PO0007625,SUP0077,WH005,2026-04-08,2026-04-13,2026-04-14,Delivered
PO0007626,SUP0073,WH002,2026-01-24,2026-01-31,2026-01-31,Delivered
PO0007627,SUP0046,WH008,2025-04-26,2025-05-01,2025-05-01,Delivered
PO0007628,SUP0039,WH006,2025-05-11,2025-05-13,2025-05-14,Delivered
PO0007629,SUP0028,WH007,2025-01-28,2025-02-06,2025-02-06,Delivered
PO0007630,SUP0012,WH006,2025-09-22,2025-09-27,2025-09-27,Delivered
PO0007631,SUP0012,WH005,2026-04-05,2026-04-11,2026-04-14,Delivered
PO0007632,SUP0096,WH003,2026-04-24,2026-05-04,2026-05-04,Delivered
PO0007633,SUP0039,WH002,2025-09-09,2025-09-18,2025-09-18,Delivered
PO0007634,SUP0094,WH002,2025-12-06,2025-12-10,2025-12-10,Delivered
PO0007635,SUP0078,WH010,2026-05-31,2026-06-07,2026-06-08,Delivered
PO0007636,SUP0015,WH010,2026-01-09,2026-01-13,2026-01-16,Delivered
PO0007637,SUP0073,WH009,2025-10-17,2025-10-22,2025-10-22,Delivered
PO0007638,SUP0043,WH003,2025-09-24,2025-10-07,2025-10-07,Delivered
PO0007639,SUP0045,WH002,2026-04-23,2026-05-01,2026-05-01,Delivered
PO0007640,SUP0034,WH005,2025-05-18,2025-05-23,2025-05-25,Delivered
PO0007641,SUP0025,WH008,2025-05-21,2025-05-27,2025-05-27,Cancelled
PO0007642,SUP0076,WH006,2025-06-25,2025-06-28,2025-07-01,Delivered
PO0007643,SUP0013,WH002,2026-03-25,2026-04-04,2026-04-07,Delivered
PO0007644,SUP0034,WH006,2025-04-23,2025-05-04,2025-05-04,Delivered
PO0007645,SUP0084,WH008,2025-03-02,2025-03-15,2025-03-23,Delivered
PO0007646,SUP0008,WH006,2026-06-02,2026-06-15,2026-06-15,Delivered
PO0007647,SUP0085,WH010,2025-05-08,2025-05-19,2025-05-19,Delivered
PO0007648,SUP0019,WH003,2026-08-25,2026-08-28,,In Transit
PO0007649,SUP0090,WH005,2026-07-31,2026-08-08,2026-08-10,Delivered
PO0007650,SUP0090,WH008,2025-02-04,2025-02-07,2025-02-07,Delivered
PO0007651,SUP0091,WH007,2026-05-06,2026-05-20,2026-05-20,Delivered
PO0007652,SUP0041,WH009,2026-05-13,2026-05-26,2026-05-29,Delivered
PO0007653,SUP0058,WH006,2025-07-21,2025-07-26,2025-07-26,Delivered
PO0007654,SUP0083,WH003,2025-04-27,2025-05-07,2025-05-07,Delivered
PO0007655,SUP0079,WH002,2025-06-23,2025-06-28,2025-07-01,Delivered
PO0007656,SUP0064,WH005,2026-07-07,2026-07-13,2026-07-13,Delivered
PO0007657,SUP0043,WH009,2026-05-03,2026-05-05,2026-05-05,Delivered
PO0007658,SUP0026,WH009,2026-04-15,2026-04-22,2026-04-22,Delivered
PO0007659,SUP0046,WH009,2025-05-20,2025-05-24,2025-05-26,Delivered
PO0007660,SUP0080,WH007,2026-05-06,2026-05-20,2026-05-20,Delivered
PO0007661,SUP0016,WH005,2026-03-29,2026-04-05,2026-04-05,Delivered
PO0007662,SUP0058,WH005,2025-11-11,2025-11-24,2025-11-25,Delivered
PO0007663,SUP0098,WH008,2025-03-06,2025-03-16,2025-03-19,Delivered
PO0007664,SUP0087,WH002,2025-11-14,2025-11-17,2025-11-17,Delivered
PO0007665,SUP0022,WH006,2025-02-22,2025-02-28,2025-03-05,Delivered
PO0007666,SUP0014,WH010,2025-02-09,2025-02-22,2025-02-22,Delivered
PO0007667,SUP0092,WH001,2025-03-09,2025-03-18,2025-03-20,Delivered
PO0007668,SUP0052,WH007,2025-06-22,2025-07-03,2025-07-03,Delivered
PO0007669,SUP0001,WH007,2025-08-11,2025-08-22,2025-08-22,Delivered
PO0007670,SUP0074,WH004,2025-06-19,2025-06-23,2025-06-23,Delivered
PO0007671,SUP0097,WH001,2026-02-09,2026-02-22,2026-02-22,Delivered
PO0007672,SUP0033,WH008,2026-03-17,2026-03-24,2026-03-24,Delivered
PO0007673,SUP0060,WH006,2025-02-03,2025-02-15,2025-02-15,Delivered
PO0007674,SUP0092,WH009,2025-05-02,2025-05-09,2025-05-09,Delivered
PO0007675,SUP0088,WH006,2025-12-13,2025-12-24,2025-12-24,Delivered
PO0007676,SUP0019,WH005,2025-08-02,2025-08-15,2025-08-18,Delivered
PO0007677,SUP0087,WH002,2025-03-05,2025-03-07,2025-03-12,Delivered
PO0007678,SUP0016,WH001,2025-03-25,2025-04-06,2025-04-07,Delivered
PO0007679,SUP0031,WH010,2025-08-08,2025-08-10,2025-08-10,Delivered
PO0007680,SUP0086,WH006,2025-05-13,2025-05-27,2025-05-30,Delivered
PO0007681,SUP0076,WH003,2025-06-02,2025-06-07,2025-06-07,Delivered
PO0007682,SUP0009,WH006,2025-04-09,2025-04-16,2025-04-21,Delivered
PO0007683,SUP0004,WH001,2026-06-01,2026-06-12,2026-06-12,Delivered
PO0007684,SUP0008,WH003,2025-12-02,2025-12-15,2025-12-18,Delivered
PO0007685,SUP0079,WH010,2025-01-26,2025-02-04,2025-02-04,Delivered
PO0007686,SUP0095,WH001,2025-09-11,2025-09-23,2025-09-24,Delivered
PO0007687,SUP0076,WH009,2025-06-01,2025-06-09,2025-06-09,Delivered
PO0007688,SUP0095,WH010,2025-12-08,2025-12-16,2025-12-16,Delivered
PO0007689,SUP0030,WH010,2025-03-18,2025-03-27,2025-03-29,Delivered
PO0007690,SUP0078,WH009,2025-07-07,2025-07-14,2025-07-17,Delivered
PO0007691,SUP0064,WH008,2025-03-16,2025-03-18,2025-03-26,Delivered
PO0007692,SUP0023,WH010,2026-06-26,2026-07-06,2026-07-06,Delivered
PO0007693,SUP0023,WH003,2026-07-23,2026-08-05,2026-08-05,Delivered
PO0007694,SUP0078,WH008,2025-01-05,2025-01-16,2025-01-19,Delivered
PO0007695,SUP0076,WH007,2026-03-20,2026-03-24,2026-03-27,Delivered
PO0007696,SUP0093,WH007,2025-07-29,2025-08-07,2025-08-07,Delivered
PO0007697,SUP0027,WH009,2025-06-08,2025-06-10,2025-06-15,Delivered
PO0007698,SUP0002,WH004,2025-10-17,2025-10-27,2025-10-27,Delivered
PO0007699,SUP0049,WH009,2026-03-18,2026-03-20,2026-03-25,Delivered
PO0007700,SUP0076,WH002,2025-06-20,2025-06-23,2025-06-23,Delivered
PO0007701,SUP0081,WH003,2025-12-02,2025-12-10,2025-12-10,Delivered
PO0007702,SUP0040,WH009,2026-07-19,2026-07-21,2026-07-21,Delivered
